0.000000,0.000000
0.010000,0.000606
0.020000,0.001211
0.030000,0.001815
0.040000,0.002417
0.050000,0.003017
0.060000,0.003614
0.070000,0.004207
0.080000,0.004797
0.090000,0.005381
0.100000,0.005960
0.110000,0.006533
0.120000,0.007100
0.130000,0.007660
0.140000,0.008212
0.150000,0.008756
0.160000,0.009292
0.170000,0.009818
0.180000,0.010335
0.190000,0.010841
0.200000,0.011337
0.210000,0.011821
0.220000,0.012294
0.230000,0.012755
0.240000,0.013203
0.250000,0.013638
0.260000,0.014060
0.270000,0.014468
0.280000,0.014861
0.290000,0.015240
0.300000,0.015604
0.310000,0.015952
0.320000,0.016285
0.330000,0.016602
0.340000,0.016902
0.350000,0.017185
0.360000,0.017452
0.370000,0.017701
0.380000,0.017933
0.390000,0.018147
0.400000,0.018344
0.410000,0.018522
0.420000,0.018682
0.430000,0.018823
0.440000,0.018946
0.450000,0.019050
0.460000,0.019135
0.470000,0.019202
0.480000,0.019249
0.490000,0.019278
0.500000,0.019288
0.510000,0.019278
0.520000,0.019249
0.530000,0.019202
0.540000,0.019135
0.550000,0.019050
0.560000,0.018946
0.570000,0.018823
0.580000,0.018682
0.590000,0.018522
0.600000,0.018344
0.610000,0.018147
0.620000,0.017933
0.630000,0.017701
0.640000,0.017452
0.650000,0.017185
0.660000,0.016902
0.670000,0.016602
0.680000,0.016285
0.690000,0.015952
0.700000,0.015604
0.710000,0.015240
0.720000,0.014861
0.730000,0.014468
0.740000,0.014060
0.750000,0.013638
0.760000,0.013203
0.770000,0.012755
0.780000,0.012294
0.790000,0.011821
0.800000,0.011337
0.810000,0.010841
0.820000,0.010335
0.830000,0.009818
0.840000,0.009292
0.850000,0.008756
0.860000,0.008212
0.870000,0.007660
0.880000,0.007100
0.890000,0.006533
0.900000,0.005960
0.910000,0.005381
0.920000,0.004797
0.930000,0.004207
0.940000,0.003614
0.950000,0.003017
0.960000,0.002417
0.970000,0.001815
0.980000,0.001211
0.990000,0.000606
1.000000,0.000000
