0.000000,0.000000
0.010000,0.001626
0.020000,0.003250
0.030000,0.004871
0.040000,0.006487
0.050000,0.008096
0.060000,0.009698
0.070000,0.011290
0.080000,0.012871
0.090000,0.014439
0.100000,0.015993
0.110000,0.017532
0.120000,0.019053
0.130000,0.020555
0.140000,0.022036
0.150000,0.023497
0.160000,0.024933
0.170000,0.026346
0.180000,0.027732
0.190000,0.029091
0.200000,0.030421
0.210000,0.031721
0.220000,0.032990
0.230000,0.034227
0.240000,0.035429
0.250000,0.036597
0.260000,0.037728
0.270000,0.038822
0.280000,0.039878
0.290000,0.040895
0.300000,0.041871
0.310000,0.042806
0.320000,0.043699
0.330000,0.044548
0.340000,0.045354
0.350000,0.046115
0.360000,0.046830
0.370000,0.047499
0.380000,0.048121
0.390000,0.048696
0.400000,0.049223
0.410000,0.049701
0.420000,0.050130
0.430000,0.050509
0.440000,0.050839
0.450000,0.051118
0.460000,0.051348
0.470000,0.051526
0.480000,0.051653
0.490000,0.051730
0.500000,0.051756
0.510000,0.051730
0.520000,0.051653
0.530000,0.051526
0.540000,0.051348
0.550000,0.051118
0.560000,0.050839
0.570000,0.050509
0.580000,0.050130
0.590000,0.049701
0.600000,0.049223
0.610000,0.048696
0.620000,0.048121
0.630000,0.047499
0.640000,0.046830
0.650000,0.046115
0.660000,0.045354
0.670000,0.044548
0.680000,0.043699
0.690000,0.042806
0.700000,0.041871
0.710000,0.040895
0.720000,0.039878
0.730000,0.038822
0.740000,0.037728
0.750000,0.036597
0.760000,0.035429
0.770000,0.034227
0.780000,0.032990
0.790000,0.031721
0.800000,0.030421
0.810000,0.029091
0.820000,0.027732
0.830000,0.026346
0.840000,0.024933
0.850000,0.023497
0.860000,0.022036
0.870000,0.020555
0.880000,0.019053
0.890000,0.017532
0.900000,0.015993
0.910000,0.014439
0.920000,0.012871
0.930000,0.011290
0.940000,0.009698
0.950000,0.008096
0.960000,0.006487
0.970000,0.004871
0.980000,0.003250
0.990000,0.001626
1.000000,0.000000
